ECG	Heart Rate
-0.15625	0
-0.152588	0
-0.148315	0
-0.143433	0
-0.13855	0
-0.133972	0
-0.129395	0
-0.124817	0
-0.119934	0
-0.115051	0
-0.109558	0
-0.103455	0
-0.0973511	0
-0.0909424	0
-0.0848389	0
-0.0790405	0
-0.0738525	0
-0.0692749	0
-0.0653076	0
-0.0622559	0
-0.0598145	0
-0.0579834	0
-0.0564575	0
-0.0558472	0
-0.0558472	0
-0.0564575	0
-0.057373	0
-0.0588989	0
-0.06073	0
-0.0628662	0
-0.0656128	0
-0.0686646	0
-0.0726318	0
-0.0769043	0
-0.0817871	0
-0.0872803	0
-0.0933838	0
-0.0997925	0
-0.107117	0
-0.115356	0
-0.124512	0
-0.133972	0
-0.144348	0
-0.154724	0
-0.165405	0
-0.176086	0
-0.186768	0
-0.197144	0
-0.207825	0
-0.218201	0
-0.228577	0
-0.238647	0
-0.248413	0
-0.257568	0
-0.266113	0
-0.274353	0
-0.281372	0
-0.287781	0
-0.293274	0
-0.297852	0
-0.301514	0
-0.304871	0
-0.307312	0
-0.309448	0
-0.310669	0
-0.311279	0
-0.310974	0
-0.310059	0
-0.308838	0
-0.307617	0
-0.306091	0
-0.304565	0
-0.30304	0
-0.301208	0
-0.299377	0
-0.297241	0
-0.294495	0
-0.292053	0
-0.289612	0
-0.28717	0
-0.285034	0
-0.283203	0
-0.281372	0
-0.280151	0
-0.279236	0
-0.278625	0
-0.278625	0
-0.278931	0
-0.279846	0
-0.281067	0
-0.282898	0
-0.285034	0
-0.288086	0
-0.291443	0
-0.295105	0
-0.298767	0
-0.302734	0
-0.307007	0
-0.311584	0
-0.317078	0
-0.322876	0
-0.329895	0
-0.337219	0
-0.345154	0
-0.353394	0
-0.361938	0
-0.370789	0
-0.379944	0
-0.388794	0
-0.397949	0
-0.406799	0
-0.415344	0
-0.423279	0
-0.429688	0
-0.435181	0
-0.438843	0
-0.440979	0
-0.440674	0
-0.437317	0
-0.430603	0
-0.419312	0
-0.403442	0
-0.382996	0
-0.357056	0
-0.325623	0
-0.289001	0
-0.246582	0
-0.198669	0
-0.144043	0
-0.0836182	0
-0.017395	0
0.0543213	0
0.1297	0
0.20752	0
0.286255	0
0.36377	0
0.438232	0
0.508118	0
0.571289	0
0.626526	0
0.671997	0
0.706787	0
0.729675	0
0.739746	0
0.737	0
0.721436	0
0.693359	0
0.653381	0
0.602112	0
0.539856	0
0.467834	0
0.387268	0
0.299988	130.719
0.207825	130.719
0.11322	130.719
0.0189209	130.719
-0.0735474	130.719
-0.161743	130.719
-0.243225	130.719
